  -10.7841444      -11.2396488       29.2188034    
  -10.8172874      -10.9745531       29.6316681    
  -10.8185577      -10.6692076       30.0068226    
  -10.7873735      -10.3288727       30.3377361    
  -10.7237873      -9.95975399       30.6189117    
  -10.6285028      -9.56877041       30.8460636    
  -10.5028696      -9.16327953       31.0162506    
  -10.3488464      -8.75078773       31.1279221    
  -10.1689434      -8.33866596       31.1809044    
  -9.96613598      -7.93388128       31.1763115    
  -9.74377060      -7.54277706       31.1164017    
  -9.50545311      -7.17089939       31.0043964    
  -9.25493908      -6.82288647       30.8442707    
  -8.99602413      -6.50241423       30.6405392    
  -8.73244476      -6.21219778       30.3980484    
  -8.46778774      -5.95403910       30.1217899    
  -8.20542145      -5.72890949       29.8167381    
  -7.94843578      -5.53705978       29.4877262    
  -7.69960737      -5.37813950       29.1393509    
  -7.46137571      -5.25132370       28.7759075    
  -7.23583508      -5.15543461       28.4013538    
  -7.02474022      -5.08905363       28.0193005    
  -6.82952070      -5.05061960       27.6330147    
  -6.65130424      -5.03851414       27.2454395    
  -6.49094391      -5.05112791       26.8592205    
  -6.34904909      -5.08691359       26.4767437    
  -6.22601843      -5.14442396       26.1001644    
  -6.12207174      -5.22233677       25.7314529    
  -6.03728199      -5.31946802       25.3724194    
  -5.97160339      -5.43477821       25.0247555    
  -5.92489767      -5.56736708       24.6900616    
  -5.89695692      -5.71646452       24.3698769    
  -5.88752270      -5.88141680       24.0656986    
  -5.89630270      -6.06166601       23.7790127    
  -5.92298079      -6.25672817       23.5113049    
  -5.96722698      -6.46616745       23.2640820    
  -6.02870178      -6.68956804       23.0388832    
  -6.10705805      -6.92650366       22.8372898    
  -6.20193815      -7.17650366       22.6609344    
  -6.31296968      -7.43901920       22.5115032    
  -6.43975687      -7.71338558       22.3907299    
  -6.58186960      -7.99878216       22.3003979    
  -6.73882914      -8.29419231       22.2423191    
  -6.91009045      -8.59836197       22.2183228    
  -7.09502459      -8.90975380       22.2302189    
  -7.29289579      -9.22650909       22.2797699    
  -7.50283718      -9.54640388       22.3686371    
  -7.72382689      -9.86681843       22.4983215    
  -7.95466185      -10.1847057       22.6700954    
  -8.19393253      -10.4965744       22.8849163    
  -8.43999767      -10.7984848       23.1433277    
  -8.69096565      -11.0860691       23.4453602    
  -8.94467640      -11.3545647       23.7904091    
  -9.19869232      -11.5988855       24.1771240    
  -9.45030022      -11.8137197       24.6032925    
  -9.69652081      -11.9936647       25.0657444    
  -9.93413448      -12.1333961       25.5602684    
  -10.1597252      -12.2278671       26.0815659    
  -10.3697357      -12.2725372       26.6232548    
  -10.5605488      -12.2636185       27.1779175    
  -10.7285776      -12.1983185       27.7372246    
  -10.8703747      -12.0750742       28.2921104    
  -10.9827518      -11.8937426       28.8330307    
  -11.0629025      -11.6557407       29.3502617    
  -11.1085243      -11.3641071       29.8342552    
  -11.1179295      -11.0234747       30.2760010    
  -11.0901356      -10.6399498       30.6673908    
  -11.0249357      -10.2208958       31.0015430    
  -10.9229288      -9.77464390       31.2730694    
  -10.7855196      -9.31013584       31.4782524    
  -10.6148825      -8.83654499       31.6151276    
  -10.4138842      -8.36289310       31.6834717    
  -10.1859846      -7.89769554       31.6846886    
  -9.93511009      -7.44866562       31.6216183    
  -9.66551590      -7.02248669       31.4982967    
  -9.38164234      -6.62466574       31.3196697    
  -9.08797359      -6.25947189       31.0913143    
  -8.78891182      -5.92994642       30.8191586    
  -8.48866367      -5.63797712       30.5092449    
  -8.19115257      -5.38441658       30.1675224    
  -7.89994955      -5.16923428       29.7996902    
  -7.61822891      -4.99168158       29.4110909    
  -7.34874392      -4.85045815       29.0066357    
  -7.09382200      -4.74387169       28.5907745    
  -6.85537624      -4.66998148       28.1674938    
  -6.63492632      -4.62672186       27.7403336    
  -6.43363285      -4.61200428       27.3124218    
  -6.25233316      -4.62379837       26.8865166    
  -6.09158421      -4.66019249       26.4650574    
  -5.95170307      -4.71943378       26.0502110    
  -5.83280945      -4.79995632       25.6439190    
  -5.73486423      -4.90039301       25.2479477    
  -5.65770531      -5.01957703       24.8639278    
  -5.60107994      -5.15653563       24.4933891    
  -5.56467247      -5.31047678       24.1377983    
  -5.54812813      -5.48077011       23.7985859    
  -5.55107069      -5.66692448       23.4771748    
  -5.57311916      -5.86856127       23.1750031    
  -5.61389637      -6.08538580       22.8935413    
  -5.67303658      -6.31715679       22.6343117    
  -5.75018740      -6.56365252       22.3989067    
  -5.84500885      -6.82463551       22.1889915    
  -5.95716953      -7.09981394       22.0063229    
  -6.08633614      -7.38880062       21.8527431    
  -6.23216438      -7.69107103       21.7301903    
  -6.39428234      -8.00591469       21.6406860    
  -6.57227278      -8.33238792       21.5863228    
  -6.76565218      -8.66926003       21.5692482    
  -6.97384501      -9.01496220       21.5916309    
  -7.19615698      -9.36752987       21.6556206    
  -7.43174505      -9.72455406       21.7632904    
  -7.67958450      -10.0831299       21.9165668    
  -7.93843603      -10.4398165       22.1171455    
  -8.20681190      -10.7906055       22.3663826    
  -8.48294353      -11.1309109       22.6651764    
  -8.76475143      -11.4555788       23.0138283    
  -9.04982090      -11.7589273       23.4118958    
  -9.33538914      -12.0348253       23.8580322    
  -9.61833763      -12.2768126       24.3498402    
  -9.89520454      -12.4782686       24.8837242    
  -10.1622143      -12.6326275       25.4547806    
  -10.4153261      -12.7336426       26.0567245    
  -10.6503067      -12.7756901       26.6818848    
  -10.8628311      -12.7540932       27.3212605    
  -11.0486002      -12.6654558       27.9646835    
  -11.2034836      -12.5079708       28.6010532    
  -11.3236742      -12.2816792       29.2186852    
  -11.4058504      -11.9886475       29.8057213    
  -11.4473352      -11.6330328       30.3506050    
  -11.4462366      -11.2210283       30.8425770    
  -11.4015656      -10.7606649       31.2721500    
  -11.3133135      -10.2614956       31.6315289    
  -11.1824856      -9.73416710       31.9149303    
  -11.0110826      -9.18992519       32.1187782    
  -10.8020391      -8.64009285       32.2417603    
  -10.5591078      -8.09556484       32.2847443    
  -10.2867155      -7.56636047       32.2505608    
  -9.98978901      -7.06127119       32.1437073    
  -9.67356777      -6.58761597       31.9699860    
  -9.34342003      -6.15111446       31.7360992    
  -9.00466824      -5.75587034       31.4492855    
  -8.66243649      -5.40444899       31.1169624    
  -8.32152176      -5.09802866       30.7464485    
  -7.98629856      -4.83659792       30.3447323    
  -7.66065407      -4.61917973       29.9183178    
  -7.34795094      -4.44405842       29.4731236    
  -7.05101585      -4.30899954       29.0144463    
  -6.77215338      -4.21144390       28.5469494    
  -6.51317215      -4.14867735       28.0746994    
  -6.27542782      -4.11796761       27.6012115    
  -6.05987120      -4.11667252       27.1295147    
  -5.86710119      -4.14231920       26.6622162    
  -5.69742060      -4.19265890       26.2015724    
  -5.55088997      -4.26569843       25.7495499    
  -5.42737770      -4.35971785       25.3078899    
  -5.32660723      -4.47327232       24.8781605    
  -5.24819851      -4.60518265       24.4618015    
  -5.19170380      -4.75451946       24.0601711    
  -5.15663910      -4.92058229       23.6745796    
  -5.14250898      -5.10287189       23.3063221    
  -5.14882565      -5.30106211       22.9567070    
  -5.17512560      -5.51496935       22.6270809    
  -5.22097826      -5.74451876       22.3188515    
  -5.28599310      -5.98971033       22.0335045    
  -5.36982059      -6.25058270       21.7726231    
  -5.47214985      -6.52717495       21.5379028    
  -5.59270334      -6.81948519       21.3311653    
  -5.73122740      -7.12742710       21.1543636    
  -5.88747883      -7.45078325       21.0095921    
  -6.06120777      -7.78915262       20.8990879    
  -6.25213718      -8.14189339       20.8252182    
  -6.45993996      -8.50806427       20.7904739    
  -6.68420839      -8.88635921       20.7974434    
  -6.92442417      -9.27503777       20.8487740    
  -7.17992210      -9.67185307       20.9471188    
  -7.44984961      -10.0739861       21.0950718    
  -7.73312616      -10.4779749       21.2950726    
  -8.02839756      -10.8796597       21.5492916    
  -8.33399296      -11.2741394       21.8594952    
  -8.64787960      -11.6557512       22.2268772    
  -8.96762371      -12.0180845       22.6518784    
  -9.29035950      -12.3540363       23.1339760    
  -9.61276531      -12.6559162       23.6714725    
  -9.93106270      -12.9156179       24.2612877    
  -10.2410269      -13.1248550       24.8987637    
  -10.5380335      -13.2754707       25.5775166    
  -10.8171272      -13.3598089       26.2893505    
  -11.0731258      -13.3711443       27.0242691    
  -11.3007603      -13.3041353       27.7705898    
  -11.4948425      -13.1552773       28.5152016    
  -11.6504650      -12.9233074       29.2439480    
  -11.7632093      -12.6095200       29.9421425    
  -11.8293667      -12.2179403       30.5951805    
  -11.8461380      -11.7553339       31.1892204    
  -11.8118105      -11.2310162       31.7118511    
  -11.7258863      -10.6564751       32.1527061    
  -11.5891514      -10.0448227       32.5039673    
  -11.4036751      -9.41013241       32.7606621    
  -11.1727448      -8.76671505       32.9208069    
  -10.9007292      -8.12840843       32.9853058    
  -10.5928926      -7.50794029       32.9576797    
  -10.2551680      -6.91642380       32.8436546    
  -9.89390850      -6.36300945       32.6506462    
  -9.51564121      -5.85471058       32.3872223    
  -9.12683296      -5.39638710       32.0625572    
  -8.73368931      -4.99086714       31.6859779    
  -8.34198475      -4.63916874       31.2665634    
  -7.95694160      -4.34078741       30.8128548    
  -7.58314657      -4.09401131       30.3326607    
  -7.22451067      -3.89623809       29.8329525    
  -6.88426256      -3.74426985       29.3198261    
  -6.56496954      -3.63457322       28.7985210    
  -6.26858282      -3.56349516       28.2734852    
  -5.99649429      -3.52743626       27.7484512    
  -5.74960518      -3.52297902       27.2265377    
  -5.52839851      -3.54697919       26.7103424    
  -5.33301020      -3.59662390       26.2020378    
  -5.16330004      -3.66946316       25.7034569    
  -5.01891470      -3.76342034       25.2161694    
  -4.89934731      -3.87678647       24.7415485    
  -4.80398798      -4.00820446       24.2808304    
  -4.73216915      -4.15664339       23.8351612    
  -4.68320131      -4.32137012       23.4056377    
  -4.65640402      -4.50191593       22.9933453    
  -4.65112972      -4.69804239       22.5993862    
  -4.66678143      -4.90970659       22.2249069    
  -4.70282650      -5.13702583       21.8711262    
  -4.75880289      -5.38024139       21.5393543    
  -4.83432388      -5.63968325       21.2310123    
  -4.92907715      -5.91573238       20.9476566    
  -5.04282045      -6.20878220       20.6909924    
  -5.17537355      -6.51919556       20.4628925    
  -5.32660770      -6.84726143       20.2654152    
  -5.49642944      -7.19314384       20.1008129    
  -5.68476295      -7.55682659       19.9715424    
  -5.89152575      -7.93805170       19.8802662    
  -6.11660337      -8.33625031       19.8298531    
  -6.35981655      -8.75046349       19.8233547    
  -6.62088537      -9.17926216       19.8639832    
  -6.89938641      -9.62065315       19.9550686    
  -7.19470692      -10.0719824       20.0999870    
  -7.50599289      -10.5298405       20.3020725    
  -7.83209229      -10.9899664       20.5644951    
  -8.17149639      -11.4471684       20.8901100    
  -8.52227688      -11.8952560       21.2812576    
  -8.88202953      -12.3270149       21.7395458    
  -9.24781609      -12.7342186       22.2655792    
  -9.61612320      -13.1077118       22.8586731    
  -9.98283291      -13.4375629       23.5165482    
  -10.3432169      -13.7133179       24.2350311    
  -10.6919641      -13.9243517       25.0077877    
  -11.0232439      -14.0603323       25.8261299    
  -11.3308125      -14.1117716       26.6789246    
  -11.6081734      -14.0706520       27.5526466    
  -11.8487806      -13.9310837       28.4316158    
  -12.0462866      -13.6899281       29.2984390    
  -12.1948290      -13.3473234       30.1346455    
  -12.2893238      -12.9070435       30.9215050    
  -12.3257627      -12.3766098       31.6409626    
  -12.3014717      -11.7671280       32.2766113    
  -12.2153130      -11.0928268       32.8146019    
  -12.0678120      -10.3703346       33.2444115    
  -11.8611841      -9.61774826       33.5593414    
  -11.5992594      -8.85359764       33.7567329    
  -11.2873144      -8.09581947       33.8378677    
  -10.9318209      -7.36082888       33.8075790    
  -10.5401354      -6.66279411       33.6736374    
  -10.1201611      -6.01315022       33.4460144    
  -9.68000603      -5.42037296       33.1360817    
  -9.22766972      -4.88999510       32.7558556    
  -8.77076435      -4.42481661       32.3173332    
  -8.31630135      -4.02526236       31.8319759    
  -7.87053299      -3.68981290       31.3103352    
  -7.43885899      -3.41546869       30.7618237    
  -7.02578497      -3.19819689       30.1946182    
  -6.63492918      -3.03333473       29.6156597    
  -6.26906586      -2.91593194       29.0307198    
  -5.93019438      -2.84102416       28.4445210    
  -5.61962700      -2.80384111       27.8608742    
  -5.33808374      -2.79995322       27.2828217    
  -5.08579111      -2.82536721       26.7127838    
  -4.86257792      -2.87657857       26.1526833    
  -4.66796446      -2.95059180       25.6040573    
  -4.50124550      -3.04491735       25.0681591    
  -4.36156082      -3.15754986       24.5460339    
  -4.24795866      -3.28693652       24.0385838    
  -4.15944815      -3.43193889       23.5466270    
  -4.09504223      -3.59179091       23.0709381    
  -4.05379295      -3.76605654       22.6122818    
  -4.03481770      -3.95458817       22.1714497    
  -4.03731966      -4.15748644       21.7492828    
  -4.06060314      -4.37506151       21.3466949    
  -4.10408163      -4.60779715       20.9646969    
  -4.16728258      -4.85631609       20.6044140    
  -4.24984884      -5.12134647       20.2671146    
  -4.35153484      -5.40368700       19.9542236    
  -4.47220230      -5.70417261       19.6673508    
  -4.61180973      -6.02363634       19.4083099    
  -4.77040148      -6.36286974       19.1791420    
  -4.94809294      -6.72257471       18.9821377    
  -5.14505053      -7.10331154       18.8198566    
  -5.36147070      -7.50543690       18.6951466    
  -5.59755278      -7.92903233       18.6111546    
  -5.85346651      -8.37382221       18.5713272    
  -6.12931538      -8.83907604       18.5794125    
  -6.42509174      -9.32350254       18.6394329    
  -6.74062586      -9.82512665       18.7556419    
  -7.07552719      -10.3411551       18.9324570    
  -7.42911816      -10.8678389       19.1743584    
  -7.80035877      -11.4003296       19.4857407    
  -8.18776798      -11.9325447       19.8707256    
  -8.58933640      -12.4570541       20.3329086    
  -9.00244141      -12.9650030       20.8750591    
  -9.42376518      -13.4460955       21.4987507    
  -9.84922123      -13.8886642       22.2039509    
  -10.2739048      -14.2798491       22.9885712    
  -10.6920681      -14.6059198       23.8480129    
  -11.0971432      -14.8527565       24.7747478    
  -11.4818144      -15.0064964       25.7579918    
  -11.8381596      -15.0543413       26.7835293    
  -12.1578646      -14.9854860       27.8337631    
  -12.4325075      -14.7921047       28.8880463    
  -12.6539192      -14.4702911       29.9233322    
  -12.8145885      -14.0208435       30.9151497    
  -12.9080944      -13.4497681       31.8388481    
  -12.9295263      -12.7683859       32.6710281    
  -12.8758478      -11.9929819       33.3909950    
  -12.7461691      -11.1439886       33.9820938    
  -12.5418873      -10.2447596       34.4327164    
  -12.2666759      -9.32008076       34.7368927    
  -11.9263201      -8.39457989       34.8943748    
  -11.5284138      -7.49123096       34.9102325    
  -11.0819511      -6.63011265       34.7940483    
  -10.5968494      -5.82753849       34.5588074    
  -10.0834570      -5.09560680       34.2197075    
  -9.55208206      -4.44214916       33.7929649    
  -9.01258373      -3.87101483       33.2947769    
  -8.47404575      -3.38259745       32.7405167    
  -7.94453764      -2.97449541       32.1441536    
  -7.43097448      -2.64221835       31.5179234    
  -6.93905735      -2.37986469       30.8722057    
  -6.47328281      -2.18072200       30.2155533    
  -6.03700924      -2.03776550       29.5548267    
  -5.63255882      -1.94404483       28.8954029    
  -5.26134205      -1.89296567       28.2414017    
  -4.92399645      -1.87847841       27.5959110    
  -4.62052202      -1.89519024       26.9612083    
  -4.35041571      -1.93841732       26.3389416    
  -4.11279154      -2.00419283       25.7302952    
  -3.90649009      -2.08924413       25.1361141    
  -3.73017359      -2.19094968       24.5570068    
  -3.58240581      -2.30728388       23.9934330    
  -3.46171832      -2.43675804       23.4457550    
  -3.36666512      -2.57835889       22.9142933    
  -3.29586411      -2.73148990       22.3993587    
  -3.24802995      -2.89591599       21.9012794    
  -3.22199845      -3.07171440       21.4204254    
  -3.21674299      -3.25922990       20.9572296    
  -3.23138547      -3.45903492       20.5121975    
  -3.26520300      -3.67189574       20.0859337    
  -3.31762981      -3.89874172       19.6791515    
  -3.38825631      -4.14063883       19.2926960    
  -3.47682691      -4.39876413       18.9275608    
  -3.58323312      -4.67438269       18.5849113    
  -3.70750761      -4.96882296       18.2661095    
  -3.84981465      -5.28345203       17.9727383    
  -4.01043940      -5.61964703       17.7066364    
  -4.18977547      -5.97875929       17.4699249    
  -4.38830900      -6.36207628       17.2650414    
  -4.60660124      -6.77077007       17.0947742    
  -4.84526587      -7.20583725       16.9622993    
  -5.10494328      -7.66802168       16.8712082    
  -5.38626671      -8.15772438       16.8255386    
  -5.68982506      -8.67488956       16.8297901    
  -6.01611328      -9.21887398       16.8889275    
  -6.36547661      -9.78828716       17.0083675    
  -6.73804092      -10.3808146       17.1939278    
  -7.13363266      -10.9930115       17.4517460    
  -7.55168486      -11.6200848       17.7881413    
  -7.99112988      -12.2556610       18.2094078    
  -8.45028019      -12.8915672       18.7215347    
  -8.92669964      -13.5176325       19.3298340    
  -9.41707230      -14.1215496       20.0384560    
  -9.91707420      -14.6888371       20.8498173    
  -10.4212580      -15.2029409       21.7639294    
  -10.9229765      -15.6455355       22.7776642    
  -11.4143476      -15.9970713       23.8840218    
  -11.8862972      -16.2376041       25.0714626    
  -12.3286924      -16.3479195       26.3234234    
  -12.7305908      -16.3109245       27.6181335    
  -13.0806103      -16.1132202       28.9288654    
  -13.3674240      -15.7467051       30.2247105    
  -13.5803576      -15.2100096       31.4719315    
  -13.7100515      -14.5095253       32.6358528    
  -13.7491322      -13.6598024       33.6831284    
  -13.6928110      -12.6831608       34.5841560    
  -13.5393486      -11.6084576       35.3153038    
  -13.2903061      -10.4691277       35.8606453    
  -12.9505529      -9.30071068       36.2129288    
  -12.5280142      -8.13822174       36.3736458    
  -12.0331869      -7.01371145       36.3522491    
  -11.4784870      -5.95432377       36.1646614    
  -10.8775015      -4.98104715       35.8313599    
  -10.2442226      -4.10821915       35.3753395    
  -9.59235382      -3.34370756       34.8202171    
  -8.93472099      -2.68961883       34.1886787    
  -8.28283501      -2.14333200       33.5013657    
  -7.64661026      -1.69866824       32.7761993    
  -7.03422594      -1.34704375       32.0281105    
  -6.45211029      -1.07849634       31.2690716    
  -5.90502310     -0.882530451       30.5083313    
  -5.39620113     -0.748762727       29.7527752    
  -4.92754555     -0.667377889       29.0073299    
  -4.49982691     -0.629419625       28.2753677    
  -4.11289406     -0.626950443       27.5590668    
  -3.76587129     -0.653112471       26.8597202    
  -3.45733738     -0.702117741       26.1779995    
  -3.18548560     -0.769192219       25.5141487    
  -2.94825912     -0.850492299       24.8681335    
  -2.74346471     -0.943007827       24.2397556    
  -2.56886411      -1.04446077       23.6287289    
  -2.42224717      -1.15320647       23.0347328    
  -2.30148745      -1.26814151       22.4574490    
  -2.20458436      -1.38862002       21.8965855    
  -2.12969184      -1.51438069       21.3518848    
  -2.07513905      -1.64548337       20.8231392    
  -2.03944111      -1.78225601       20.3101940    
  -2.02130651      -1.92525065       19.8129539    
  -2.01963735      -2.07520771       19.3313808    
  -2.03352785      -2.23302841       18.8655071    
  -2.06225967      -2.39975238       18.4154377    
  -2.10529685      -2.57654262       17.9813557    
  -2.16227913      -2.76467276       17.5635357    
  -2.23301435      -2.96552062       17.1623535    
  -2.31747270      -3.18056154       16.7783012    
  -2.41577983      -3.41136551       16.4120026    
  -2.52821040      -3.65959477       16.0642395    
  -2.65518236      -3.92700028       15.7359715    
  -2.79725146      -4.21541834       15.4283648    
  -2.95510554      -4.52676296       15.1428251    
  -3.12955856      -4.86301661       14.8810377    
  -3.32154393      -5.22621250       14.6450081    
  -3.53210711      -5.61841059       14.4371119    
  -3.76239467      -6.04166365       14.2601500    
  -4.01364183      -6.49796963       14.1174078    
  -4.28715420      -6.98920584       14.0127172    
  -4.58428478      -7.51704311       13.9505262    
  -4.90640354      -8.08283424       13.9359646    
  -5.25485611      -8.68746948       13.9749050    
  -5.63091230      -9.33119392       14.0740156    
  -6.03569651      -10.0133848       14.2407894    
  -6.47010326      -10.7322760       14.4835424    
  -6.93468857      -11.4846344       14.8113585    
  -7.42954063      -12.2653856       15.2339630    
  -7.95411873      -13.0671959       15.7614956    
  -8.50707150      -13.8800306       16.4041500    
  -9.08602142      -14.6907148       17.1716499    
  -9.68733788      -15.4825516       18.0725307    
  -10.3058939      -16.2350636       19.1131954    
  -10.9348345      -16.9239559       20.2967567    
  -11.5653811      -17.5214157       21.6216908    
  -12.1867056      -17.9968700       23.0803890    
  -12.7859240      -18.3183136       24.6577568    
  -13.3482533      -18.4542770       26.3300819    
  -13.8573818      -18.3764076       28.0644588    
  -14.2960854      -18.0625114       29.8190689    
  -14.6470909      -17.4997292       31.5445843    
  -14.8941669      -16.6873817       33.1868210    
  -15.0233355      -15.6389151       34.6905518    
  -15.0240984      -14.3824062       36.0041161    
  -14.8904972      -12.9592857       37.0841522    
  -14.6218491      -11.4212627       37.8997040    
  -14.2230282      -9.82581711       38.4349442    
  -13.7042255      -8.23097134       38.6899910    
  -13.0802145      -6.69022226       38.6797791    
  -12.3692265      -5.24842739       38.4312210    
  -11.5916023      -3.93919182       37.9793587    
  -10.7684002      -2.78393126       37.3632202    
  -9.92012405      -1.79242468       36.6220398    
  -9.06569481     -0.964461446       35.7923088    
  -8.22172165     -0.292084694       34.9058533    
  -7.40207577      0.238018692       33.9888840    
  -6.61774254      0.642311335       33.0618553    
  -5.87688732      0.938576818       32.1398888    
  -5.18507910       1.14454162       31.2335072    
  -4.54560280       1.27693212       30.3495178    
  -3.95981836       1.35090351       29.4918671    
  -3.42752695       1.37975895       28.6624184    
  -2.94731426       1.37487519       27.8615952    
  -2.51686430       1.34576678       27.0888901    
  -2.13322663       1.30023289       26.3432388    
  -1.79304361       1.24454582       25.6232910    
  -1.49273288       1.18365526       24.9275970    
  -1.22863197       1.12139010       24.2547169    
 -0.997108936       1.06064701       23.6032925    
 -0.794644117       1.00356114       22.9720821    
 -0.617887318      0.951656520       22.3599701    
 -0.463695407      0.905975580       21.7659664    
 -0.329154253      0.867189229       21.1891975    
 -0.211588308      0.835689127       20.6288967    
 -0.108560830      0.811663985       20.0843830    
  -1.78670958E-02  0.795161843       19.5550575    
   6.24772757E-02  0.786140501       19.0403805    
  0.134251326      0.784507811       18.5398693    
  0.199046016      0.790153682       18.0530891    
  0.258282363      0.802974999       17.5796394    
  0.313230306      0.822895110       17.1191559    
  0.365027070      0.849878788       16.6713047    
  0.414695293      0.883943975       16.2357769    
  0.463160127      0.925170660       15.8122911    
  0.511265695      0.973708034       15.4005890    
  0.559790313       1.02978039       15.0004377    
  0.609460950       1.09369206       14.6116304    
  0.660966396       1.16583204       14.2339869    
  0.714970052       1.24667871       13.8673573    
  0.772121429       1.33680439       13.5116262    
  0.833067298       1.43688047       13.1667137    
  0.898462176       1.54768312       12.8325834    
  0.968978167       1.67009950       12.5092487    
   1.04531491       1.80513477       12.1967793    
   1.12820888       1.95392013       11.8953123    
   1.21844268       2.11772060       11.6050644    
   1.31685448       2.29794502       11.3263435    
   1.42434716       2.49615502       11.0595703    
   1.54189765       2.71407557       10.8052959    
   1.67056632       2.95360422       10.5642271    
   1.81150651       3.21682096       10.3372574    
   1.96597397       3.50599599       10.1255035    
   2.13533568       3.82359600       9.93034935    
   2.32107854       4.17228603       9.75349426    
   2.52481747       4.55492687       9.59701824    
   2.74830151       4.97456360       9.46345234    
   2.99341798       5.43440485       9.35586262    
   3.26219249       5.93778515       9.27795029    
   3.55678630       6.48810863       9.23416519    
   3.87948442       7.08876276       9.22983456    
   4.23267651       7.74299812       9.27130318    
   4.61882401       8.45375919       9.36608982    
   5.04041147       9.22345543       9.52304459    
   5.49987602       10.0536575       9.75250626    
   5.99950933       10.9446955       10.0664320    
   6.54132128       11.8951540       10.4784851    
   7.12686443       12.9012337       11.0040359    
   7.75700235       13.9559832       11.6600294    
   8.43161869       15.0483952       12.4646444    
   9.14925957       16.1624012       13.4366693    
   9.90670872       17.2758293       14.5944843    
   10.6985035       18.3594360       15.9545574    
   11.5164137       19.3762131       17.5293674    
   12.3489332       20.2812309       19.3247261    
   13.1808434       21.0223598       21.3366032    
   13.9929543       21.5422516       23.5476780    
   14.7621517       21.7819176       25.9241409    
   15.4618835       21.6860352       28.4134560    
   16.0632019       21.2097778       30.9440098    
   16.5364399       20.3264198       33.4275360    
   16.8534508       19.0344048       35.7649231    
